customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
3411e434834321dbc03ce82d340a0d78,e5a90deae8eef691859d8bd3649c5536,23055,rio de janeiro,RJ
69c5993132dcb1e0f06485913ed161f5,e464ca77147e56dc6e7f51668e24ae61,02360,sao paulo,SP
a4d0dd278a425410a8fc24e0d8711a27,bc4eb6761d78ace2cd036de69ab74f5c,14780,barretos,SP
16639dd2584f28b9b473017c8c713b7d,68f3964c2fcd67a5c983b1d788a363ef,35400,ouro preto,MG
65eaeca6715cc2110a236f3881434876,d581949d9873aa0cccc067932837ec2a,97755,unistalda,RS
265b87c2715d7f3be7b5585693dab64f,900f8cfb56258eb3172571170c4adf3b,03563,sao paulo,SP
b5dbaddb7666f875d9a348cb0584823e,0f9f321be72b164e312f125825e9aa44,13295,itupeva,SP
cfb0d6adbf48b40909d44e1aad378c32,c758abfcb958a9df72d36e28d4e7cb6d,70864,brasilia,DF
a27b8aed7190db2b4cd9ed9dfff36ff6,e7674094a73ba0e054374f8d3e5581d8,85810,cascavel,PR
c7f0d256e0f8039292b3ce5fc27ab310,12059728f4c2a99b03dfff3756610fc5,22240,rio de janeiro,RJ
f54984aefe46119362bc6a5cefdd90e0,b25e5a264626707883741c9cd9c00aa4,04205,sao paulo,SP
a155f917057dd8a2139c66017e90b1ac,26b359be2d0f1ac5432a54067dbf80c5,88950,jacinto machado,SC
1c0b212adf187d17ce8b977f1283eea9,d7836df5fb04a1e677a6d091e5a14380,09625,sao bernardo do campo,SP
2df2e75bbb4d06a4c066db45e49c16f7,2bfc87dd748d0930243e43472414fbf6,02127,sao paulo,SP
8c468917b274857623298a1627369866,5562519ab10ca3a2bcafca081618d2ea,35500,divinopolis,MG
947ac03152b213b0b824f7ae6b030499,dee7f3ac54e075ebf4c5f080d8ccd178,25060,duque de caxias,RJ
d31d9ee6ccc7152f0782b24bc5570add,b0ee7aeb838c0da4ed548629ae1607cf,14405,franca,SP
5846e59bc6fedf6418b9f8bcc74fb06e,3fa4a92541ef6c8fbf23dfce89e1bfb7,23090,rio de janeiro,RJ
6d1637fdd19ffcde57f5e3f3eb6f79f4,67d825e1df23a4149d08fa45a102cd45,80240,curitiba,PR
46bcc20ccc04bf316305ef8aa6f59d4d,7c9f20c08a4bc9d2e7337e87e29de2f2,06850,itapecerica da serra,SP
26f19660cfa59d1e2fd5752e96ef63ef,d1b27640e05219948de92248baae076b,30360,belo horizonte,MG
8e89cab186c88be523095a199d89bcb2,cb6eedff71da95336cf2af0225130ff2,64340,castelo do piaui,PI
734d134a571d5b19d6a04edfeee25d93,b80f9541100e1e3389fc76ad9c6d57ee,14095,ribeirao preto,SP
5445f5f238cfaafc96fd267d5db851d6,53d142fa7c0e9dd1195df9cd87d417aa,12327,jacarei,SP
ca3444937f7842b287a4c5621abc27ed,ceb41d5b6a748d2900551c099cddf498,32340,contagem,MG
14a5fa5ec68a6b6a7fb8da1053487224,76220ceadab0f48d5270d7923e5c7b89,02856,sao paulo,SP
c167ca7e3249df1c0fce76509c0da7bc,c04825f7f2dea64775bba021dd842fdd,44005,feira de santana,BA
84b105f64811531772a6ea55c14129a9,dfc3fffe19ec7d3b45fc10137bb84065,03367,sao paulo,SP
f83e78a46acb1871c42071b5d46f0301,f94096f64929f1472a2d1f2797f9fd64,05004,sao paulo,SP
48dac436905723c1a5cdaf40bb3c01f6,28e8bc8726f48a7499dea689d3f8e0d4,34800,caete,MG
37eb443380c8aba9174ef0dbe858fbe4,b3879dce6b4a3b94b748b6c9b567695e,62900,russas,CE
6f7c8b3369dd1f736a77264ecd928a47,8b4870d5e710991db0eb07f29084b00f,37640,extrema,MG
16c9179622cbd53ac83895bd09ea73c2,b31e6fd7fed8e0d6715a7462820c716a,24900,marica,RJ
1b9926221e65a2fb5b82b1dc60fa866a,8209a599016f707c1cb717aca54b45f1,21230,rio de janeiro,RJ
c044d877b734e1a9e6c0cdc585943d84,408e9f55a292bbdde5a16b455b5d9f05,89825,xaxim,SC
cd26b8d2d69af3bf6fd64e23cb6020c1,d12a206aeeb2ce2a7138bbe43244f212,01043,sao paulo,SP
7721950fa290fa8e274ed6ed728c6979,483657668ef62e08ead5fe50f0b1d4db,13184,hortolandia,SP
ec057c0d855f5c15eec672021c9ccd55,7ca14b97caf5a8220b8f7d7a81c73e58,13481,limeira,SP
c0c87e50917bad186dc13135c1820d25,dc09df53d23ae01d6b42b547913aa2ba,89899,ipora do oeste,SC
fa8effe5e95fe76afbeccc9191563d43,0316bfd30c85ed27c45b5b63641464e3,99704,erechim,RS
514640b3f9b05211cc0b7007df4f3505,7109729919d4c68b91fbab589089eb5e,85601,francisco beltrao,PR
b628c8980981bbd641c43f9997717c9e,e0f36736f2444c7efb9b9a1fe0c12399,36160,guarani,MG
8c78a97fcd0fbb96167dee28dacd58bf,6f281e14a2b5f66895ba1e238e42403d,40425,salvador,BA
656f190621445a8ca7c35eeffac3ce15,9e4251942b07e2f74ebaaa07d62df0b8,72260,brasilia,DF
87f39f576c79ac275eb018b9e6bb907b,d9d03bb655f24ba225c88a8254be1e0a,13843,mogi-guacu,SP
915c5c52a3d9ba34bede37def2979079,12c9171ee18219cbf18fcfbc33e0c064,35702,sete lagoas,MG
fca768505d33bd3a5565d51851b3d5ad,6b18bd1ac98f8f5265594f0cfcbcb30f,01232,sao paulo,SP
6587ff580350faef8335feef410fee51,f1c6f6ac60dd561a7bd13002eb40d2f1,20720,rio de janeiro,RJ
06bb4664cc9f34e9b19b75cefeefbc73,622e721871c74d33f43798ca536cb973,05821,sao paulo,SP
163a680a8f1fe1a8eef1b0c40276bf64,27eecff5a6338f7c36c78ad05eacc575,87535,xambre,PR
8858442ea4d5dc5bb9e118e8f728095d,3edcab192482e9871c17b34cf98c3996,33820,ribeirao das neves,MG
16159ac2afd3d18126b2da94f0362221,f06d5875ac9a2fd81b116614d878290d,98690,sao martinho,RS
9a7a6d76d51978e29bbc282074409065,c83640a3ac22a4216656d11e5281ea9d,57063,maceio,AL
55eb63ec4c4a5e4146da6ff2ab13f62c,9b979f8980f1492f01b9a4d09f942854,88034,florianopolis,SC
d32471338272fc62c8dd19a2a004aedb,16f05451b77595965b2be4bc350654bb,01303,sao paulo,SP
9a775cf29c23851d803a901003b591f7,1f3bbb22d9ae7c8c560c0fe6bf56ab04,45435,itubera,BA
251a9ae4d295b0b2db74f27d8217b922,43849878f47ce035e165e820b6914ac9,20541,rio de janeiro,RJ
3816366333bcbe1daabd284b6c4daacc,38ff5c0eeae7cc7b8facb23461e4f7ed,56314,petrolina,PE
784901d3f22212ba0ea67576d2c41ffd,97b9d176749a7d6c492127e87c5fab0d,92310,canoas,RS
f90ea0e649c53031d7eba1debc731684,e61bbbfb6b11d4fcf003388845a77576,04330,sao paulo,SP
e0a070c6b15f3b5aadb766827921ecf6,43d9ab000f39ba45c753791e006e84f8,41820,salvador,BA
d010acc7fab9dd6b4779bfe36b73024f,67300bae399a6dbc69304829f60d9094,36165,tabuleiro,MG
939d90676bf5387c6e87a81701a9250a,461f43df116c38cf531a37ed0ea02547,13174,sumare,SP
c5daa48d49abedb25f4bc9e7a1d9cf60,0d4dd8d9be7920cb9ce930c65ff04de9,87970,nova londrina,PR
0af2831dd8e096d67a27ba7cfba20f78,e61f0f032bc92cadf0ec55f9c1c8b5ec,13848,mogi-guacu,SP
da0d4d9bc4bb9a14e826417ca7659005,618c92fdec3da9b656706b14ff162913,07033,guarulhos,SP
fe39086685f95933fda7f32f50a9abcc,45c327d8b3ca237bfa0e0f6e77de9fb7,04920,sao paulo,SP
ad71f758115aab8640f4f9ede9e8d4b3,89b0378e12845c395b78ffd47eb66f46,91750,porto alegre,RS
b75d829d0bb6bc36ca4ea1ca9e4e05de,5a3a12ce266dc037a4d6689a9d3af32a,63740,novo oriente,CE
2d5c589cb3b6d04dcaff177fb7013097,b5f6f39496037ce658f6264d63ca3c9d,66825,belem,PA
56429e2ece00752a241776df4c271596,ab02a4af72314247580be211300463cc,29900,linhares,ES
3b222455f9e5779b3ee7a014bef200a3,4b2615761fd2cb7d824495700780969e,32185,contagem,MG
47fd46783327ac0d112d9a86085e06ec,103d44c0c5139f1199f1c9e319b922c8,27925,macae,RJ
076feaeadbaf45d1aed50960f6241e76,073aab63bec2a7d070827fdb7a5562d9,02064,sao paulo,SP
bc3389e52abbda44032300e38db97c25,e6e46b9b0eec2f2400923f175eb00e3a,27277,volta redonda,RJ
36ccc47e1affeae9156a259de7d95025,942f806a996896381e52bea4fffc89fd,06020,osasco,SP
afa81f130be8a45995290f2bef7da15b,894f1ac3651d01d6c8862601ac0a4935,32187,contagem,MG
e3afdef8e94c0d1bfa5d378d0574ee54,29c40ebdb9bf8268efb4a8aa01078f58,30710,belo horizonte,MG
e27c13a71b8c090c5df94f96471e7994,bb361861b83a556ce2a5b2d537e22df9,11030,santos,SP
5793f678892bf48b7d7065fd9e0c7d7f,781ed09520279a0e04fffe46fb1dd02f,68503,maraba,PA
dc24cf303aad72df564a8fa8691a7c21,08b56b54f3a3f2eab8b2d3ff2363523b,38740,patrocinio,MG
abad8dba5de22702ed59246b0f2455b7,82283fec27f9f5b22bff7c9d3dbb1262,14500,ituverava,SP
68121777d7ed2dbfd4456c0d4c037cc3,e2596b02ca173fc272e2ce2c42ac12af,13467,americana,SP
36b9f7098dcb4280c45ae8f617645db6,88d84988fcb70d91cbb76a42feab5a57,01411,sao paulo,SP
679ae9b8395821e7a50e517e4cae8369,9f0de8980ae4301403f875d882904d27,14440,sao jose da bela vista,SP
97ac197efaaa8d142ed342ebe6a27365,accb880b583394bc2442bd69b532118b,05617,sao paulo,SP
62284ba2057b775c15b0abe3c6db005d,99fd58ea3b67ec2fad4722800332f5a6,78045,cuiaba,MT
6202c26af8ecd3ebdea24151802939fa,59e6feff6b7bdc0b1b875e377e4acce0,77403,gurupi,TO
6e5c2ca6254c012dee3cc2657ee7140c,82acc32446cfc2621ff1b9ec29348c5a,12233,sao jose dos campos,SP
78e8c81575c4ddb29ec962d8824a4afe,38c8aa0b9775b40e8a2d2a6ebaf6aeae,06192,osasco,SP
1d12f3eea210892c245c9be2bd17a93c,b1f7aa0f8737c9e24aa42df4a5b1f986,09820,sao bernardo do campo,SP
15833df384f0772466d927adc9e68d79,0894788109c194395b72fff93502ba6e,20270,rio de janeiro,RJ
cd4939a4356f7857c5b698932ee3eeab,ffb7afc48fbeafa4e3518aaaef43b92d,17860,pacaembu,SP
3900b7a92c1e4b0c5e251478cd747e16,056fc0ee91e3ee0ca248736a6b84da62,07240,guarulhos,SP
e0a1ffd73a9bfb889d91a9dfca16ee80,c250c6d53f3716217490c5e4d05585a8,06663,itapevi,SP
1de5dc5b831942a9161baef126e93870,d68ed97669e9cee5b36211dbc592f4b4,19023,presidente prudente,SP
0ab303f6065bc9bf8d4ff5a56cf5c52e,ac58eba11e279c14834de56ed444f791,29885,ponto belo,ES
19ad08b3871b3ed5c9bc241a8b4644b3,d3caf5d529e2e6b541e9f9d585c48413,97700,santiago,RS
b7204e7f766871c1b9e3f0ca7d745076,f4db22627eac951b3227c89fe131433c,58433,campina grande,PB
08ea393f29fd8d854b91ce3a902bb5a0,af6e8dd2b6be9c3dfa94baf3ba38037b,03282,sao paulo,SP
6182a785dace3f1c11aac6b47aea7602,e934334d7f917d3356a4ee96fb171e83,74843,goiania,GO
2fa31352737393319f999c84deafc5c5,31ec946efae9958c231ebfce447a1169,13890,aguas da prata,SP
357791671a41c4a3689a29f94ef60919,6def0be9b84bca2275ecb28a673f811a,86031,londrina,PR
db1bc36fe2a1a9eac6ccda33e5fba2a2,eb5eff354c6b7726ab464ec04c97b12a,40330,salvador,BA
bdb70e23244bbca569252010f16447b1,fce63a67be81b4b39410984cf874eb29,24210,niteroi,RJ
e6c812786584e6ad9d3b0dc444913bdc,6f159c60e52468c89aa81edebe11fe88,02012,sao paulo,SP
678613e53fedd1b361741cc7e3cab048,a9c4c68a1b20aac9e9a5375b33a8235f,68040,santarem,PA
726e584ace79aba2cbe1b1fb84ac40db,b41aa8ddca9511e49da1d571e7cf52fd,12061,taubate,SP
beaaa7c488f4029c6704b9069d1fff7f,04cd710b37e369bf16d340a725f22010,90030,porto alegre,RS
3826c69b59a924f799f03ee725391b04,355e4d8054479703e56d694dc661e35d,35740,esmeraldas,MG
daef48eca627cd84e93d4168615f7ee4,782d02779fa7cf0981341f04323c41f0,83402,colombo,PR
df646960391593c3f41cd448d84800c7,24a438c52577c3c30ba86532b4166ff8,13035,campinas,SP
b22b06c2482bbf14c1c20f69e28a8a62,937b44814a66ca475bed2512106e6d9b,04366,sao paulo,SP
09719affdbfaddf5d3d29417c39089dc,a653a5d5213316bdf59e94dad3485582,88010,florianopolis,SC
23ab8595a676de7f50c83385883977e5,36d5ed64f0e47b76656cb3843887a8cb,96214,rio grande,RS
ba1bcabcf79c8686e6032d9aa9d573a0,c01143ba19a137c35b9680de560dadad,05048,sao paulo,SP
4af4975d2cb4cecda86dcc1716bd2f14,36bd892f6057fa876faf6352fe330a6a,12310,jacarei,SP
d0063dff607a2459fa4d56c823e718b6,cfec46a3ac31fb47bccebadd5051ede4,08573,itaquaquecetuba,SP
0c5c8c5d9a4416010c6174ee6d8c59cb,3e36d59a55c36aeb0c4c974c3c506246,11015,santos,SP
6a029307b24c4e85eb7f8b54d28f531b,ef3619723058855152c4c48778a0e656,39900,almenara,MG
5241ed0e4d93873261b8181b7f03f038,334dfd7b0dff57cd08832251985007e8,13092,campinas,SP
6f059b74889de64d5460dd3165feb0a0,49361d2f6bb07c3029d82b4b8eed0902,38400,uberlandia,MG
77dab9ef60e95dafb7555bc0f556df40,08bb1e743496dfc8a94497fa1b84af88,09910,diadema,SP
d21a68ee5ebdcbfb2ce1b22736e29f28,4482c69515d79132ba4e52c955d201ab,13219,jundiai,SP
6e354d5ef6d358414f23df3bb5255ce0,8b9781c716524570bf828fffec8218a5,13920,pedreira,SP
1b041c48f40d5b43b5a5d1a22b78cb4b,5ff0e0544a91bbb2958305bd29657484,18074,sorocaba,SP
3ef452c856ccef9699730feee8c8b13f,93cfca541bfad0e9ea4885dbc7c8d2af,35010,governador valadares,MG
30b5c0f997cd71bea1f750c863d002d5,58b8872a48432a1556bdde035e980f06,97700,santiago,RS
b105262a556713266917a2f00d6d5705,aaa83a398a0c1216c7ada09d2285a3ff,36900,manhuacu,MG
e498b60d4bee16a9faec4643a2f44e3b,eaf03278d1b539d634570a0a47f8fe97,06253,osasco,SP
0063913c2f1878cc471de963dc0571c4,3c4abb94aa82c0be6a86af95be2ca5bf,13178,sumare,SP
bb2187052a533150cfa6b773b66c2c30,fc6f1f09f8c40949f7263c05d4106cb1,04055,sao paulo,SP
7fd09df30cd248907b022db21c51ed45,580670a27cdf4e994deb2c8c8e669a46,97030,santa maria,RS
5e239e1081ebc4189ad528308bcc5444,299b2d1bcebfb18807ad9185f5a1f058,03407,sao paulo,SP
c92840b450cdab90816c60a32d4d2529,e3b95b3a21f997d5d3e88954f5ff074a,86020,londrina,PR
b56d930e30b9db3b5c4c7915222cbda0,283f0a3f0d3a6085e8e91ec1fb9ff8d3,09060,santo andre,SP
81e58748fd88658cd29a87a52d64f7d1,84b716b75427a213c1077894e4e97bb8,14807,araraquara,SP
e0b51ab4363c175e59f94dd700050a67,cdb9e623abf5ae6e91af68a4de2fd0fd,20521,rio de janeiro,RJ
b0344db4bb1741ab32ee52ef092b2572,e4bc521307b39cf70dd8f0347e342f87,23092,rio de janeiro,RJ
38073e90f1d3c50d9026b9dbda5f9352,b27098601c68e4d33aee22b74b991ebd,95780,montenegro,RS
73f3c03bfadc1e4bd678776da6dd0bda,abb40fc70fc3e5e9478481ae51c620c7,04305,sao paulo,SP
315d30072434c1feda91ba8676b54a25,22eecffbc2e4e56747eb329d96051962,24030,niteroi,RJ
76973f49a0ddace6e3d5c20720b177f8,3d435b8da024ed08d2e43ecefdf46a9f,75110,anapolis,GO
3e5c2c488b72c38a8c0d67227f69f30c,da8466885d64b82ff7a961870f8d9358,30330,belo horizonte,MG
645c3f2075121d0d138bd8c19d3d77b8,5dc734db44a1959c3d4ddbe5f0d7d8b4,04433,sao paulo,SP
761a4cbfcebc07e915349e3aee6db335,ad8368b0fcaeaeff424018121c3d851d,85930,nova santa rosa,PR
3170d89b96f61be4fd054833a50a5a53,d523c182c82e9c877008febba9655e67,03733,sao paulo,SP
d2fe2102c4560f79710d7bb7f61d555c,0da4c5d9c90af79ecfdfae7a989378a6,04705,sao paulo,SP
884e5773f9ec5902aec38d330c7daa7f,027179319d6e0b4958b300ba6e9e35e6,72145,brasilia,DF
fba2f66408d9d7f00f1eeb6c78f1d071,48077185731cde7710255423841a8523,83025,sao jose dos pinhais,PR
f358737ffa6369c7c39875bb5ab81cd1,07a47aaed3703199835441d912aa3c43,11015,santos,SP
a06e9a7060cee74dbde1a2d5d7117747,1c89ad9872748220ba627f9dbf36d6bc,07985,francisco morato,SP
2083b59aa027f1712e497b4197e3ebbf,47c675a103180f8dee049e924404d6f0,09190,santo andre,SP
781a63f927b6f2502e9267b3b7f285e3,c6abdb335cf117fb7fe0bb9bc1365586,29905,linhares,ES
1a9f9ff94f0cc44bd356c8c8da8d3303,e6b5ad3a28f39ba76606c8d81aa72b27,36420,ouro branco,MG
88ca1a52550c2c65c9b75121cc26b060,a1c9e7522405de9c5067d4bf53fd627c,65605,caxias,MA
1ace49e26a375d56dda111fa921f0c01,7d15fd580b793c8ff29e3667ec862df8,04823,sao paulo,SP
a537858810eb8ddfcfa501d1248a574f,3cd7008d6897af25059399ccad52c76b,75815,itaja,GO
80cd6471cc015cdc037bb17791e1ccc6,1a2ede4e787ad199c46719ecb02d81ea,02553,sao paulo,SP
d57a120a63ef1c58d8704dbf52553318,67c069b1347ff0bfea48b5035a0153da,58280,mamanguape,PB
4f061e67c05a2736e7c07286ff3fa787,fded88a1576bd3a1383116738e43fb6c,71927,brasilia,DF
a2c33e1a7269f9622629b73e1b6baa4f,a4b0c9f768a53ec95564eedbba5203cc,08525,ferraz de vasconcelos,SP
21b9f862d8113b3b25bb49910352483c,08b57f87bc889756ca453bf8106d48ce,01316,sao paulo,SP
37f07e12d03c9e5974c009fd8c73e9aa,d829656f326417233c2188bb0652ff4d,05882,sao paulo,SP
2d7b8e7c89fded81ad8bca738dc8c998,4743572b62015421672e2f6162dad5b7,32215,contagem,MG
2441a257e681c06ff2101ed765647ada,a27b4653c3c45bbb1b1c9f12c91e6c9f,04116,sao paulo,SP
267f68f411fa32169472fa9b169a7238,0bf790010e2f4f4353e3ae8e45ad3b2b,24120,niteroi,RJ
3328834615c63920c7aa70de65af963c,a95b2a758b2e0748b296c6671261a38a,37706,pocos de caldas,MG
252cd97f480386c6a29c455a74852bcf,2fe7eb628ecde99ab8931aee6c614b5e,88036,florianopolis,SC
201f52a9d850d5989432654fae9e1f85,a37dcee138f1fe115ecf91c72970256c,23535,rio de janeiro,RJ
1ff059c79d3f1d0ee47547940795ed0c,0a6d2167c2d7d056f5e1b1680c23d744,71906,brasilia,DF
a1c4fffd5de4478c21989bd29f9a4aa4,01a17507586f0f10f52e7e86ac73e1f7,96203,rio grande,RS
05514af0c7b72bac8a4515ff7d4cd9e2,4e8707b3589332f82f5af44ac27fb8b8,94770,capao da porteira,RS
9c408915b4181d278ff01d8746c8c943,28c4cb2b407652ca3bace8041ea748e8,30285,belo horizonte,MG
e8a9e053759d650b77440883c7b27235,37a9d4e1f5d25c9632995c050fb1b1f2,05858,sao paulo,SP
379b91a51576531cbf7bb8f7ffb5016e,f5d161d7087d1d42616587588427fecd,79604,tres lagoas,MS
5f0da02ddc5814e24c420575d2280df1,64f66f9fb3f3c522e310821c0d67fc89,24230,niteroi,RJ
c4411b1ab60e1e26cf76868c035d2f55,86384961580622a9f4a82791768e93a9,93950,dois irmaos,RS
25d2682aded06ed8da43cd4993ea3ec3,d57a130d13d1934ce3fbf0c2f2bd62db,20755,rio de janeiro,RJ
e3f6b4dae63c01a950abb74a779acd41,fae7f4b13ec5faa2043dbdf28edce2ab,11065,santos,SP
788cbdfbcd36bc44ed880e34bd010c4e,99ec0c221623352354d1b622cdc6cc86,13056,campinas,SP
c9fbb89557c010578ebdf551bdb5d050,81a42a5e9b85c39c9dcf8087bb3d1341,65950,barra do corda,MA
8d1906125bb1f738d1f8a1d146ac3334,481a3e4c07971c950ac25f7317ac421b,65137,maioba,MA
2519d867dd1a3978f406e0af4f7ece17,87a1b6af711c5106549f30f931b77bfd,13990,espirito santo do pinhal,SP
6155184ecd98ede912056569515ca6e9,72c4723cc696a1935b38ed1e0c7b5ec5,01033,sao paulo,SP
03584c130fc11548a1d7b9cf617b95f8,e5d666c254dc4f4d7f205213e00b0cff,54330,jaboatao dos guararapes,PE
f6d97d3f2e16dc3b60bd0c61f0ec68ec,9544bdfe7032a5347e715c649af20fe3,14015,ribeirao preto,SP
8c13b0382b29fe9c46551ddc325a857a,1a8f440d294f097d3337b42a8752931c,26113,belford roxo,RJ
03cc0d8c8f25cd1e7134599ffadc585c,8c2663e10d731208f3e5b3cdf6737638,04674,sao paulo,SP
4ccacb86ae95c3d9da2f5ff35bafa155,1c08b06f4ab93921cad72057eb69403f,37480,lambari,MG
5fd575147a58aaf9a1913193e2fb10bb,c186f7f90b8f81336fb489c619c8da8a,02422,sao paulo,SP
fcdd7556401aaa1c980f8b67a69f95dc,083f9c55bf04dc9af3749412568f9f6e,04719,sao paulo,SP
6de51449f35c0a31b66f769a0996846a,7716f1c2f04b7e7dc47e82c2541003e3,70360,brasilia,DF
ce235b7711c4350b82cbeab0568b7df2,6550bfddbb6eb18f5cfc4d8e410c485a,83210,paranagua,PR
136a9e6231711b3504d0b8b948694868,19cb2ad9027f9c43ddf9326d748c87f7,03261,sao paulo,SP
2a9f4bad138e972730f8289c0ea9ed74,e5e57c3cc367d2a032b7063521bc9dff,28680,cachoeiras de macacu,RJ
ed29bcc5a5d83815eee31ebe14b54d37,e284f3f7b415f669d71b7aee29252d73,24342,niteroi,RJ
7ac341a526beac4680eab4b88c32619a,2d2eb242540892ba55d99479dab48a95,04363,sao paulo,SP
08c09f773095ffbf190840b7b922a4ea,be0302324570b985bfaf4a7258e8fd1e,37800,guaxupe,MG
6e1291c1d47555fbfbf4fcfbfc13fb17,4746c99fe8b7985f53cb6885c456defd,73360,brasilia,DF
ff423802c40cadf7c338845c137fe304,870ae8be0413853f9fd9249043f82ba6,05866,sao paulo,SP
c9931c1296efe0ae1f2f8a4f032317bb,e41a8efb5ace46bf64966f63665a8cc6,05012,sao paulo,SP
dcbb7859db42a729d4cc316eb6691974,7589544c08cc5de364cad85ee73f4b63,02636,sao paulo,SP
8c4630c4405c6b83c913ab4406132a08,a1de3c5e54af84b0f1c177fbdd418078,38475,monte alegre de minas,MG
72add8d7d9393b84c45f92196ff85f29,a0dd7cab6c49d17a18981782d25466da,04269,sao paulo,SP
d666ef2c560cf609bd8e19fad99350b4,82c973ad1c212a9ecfb6fb8180cb1e75,04814,sao paulo,SP
7f22d459ef7dbd02b51bfb03eb56c90c,c38794d49419d3a92afdf51004ca6861,08421,sao paulo,SP
7420514db819d2580b17eab4e66fd1c1,6a9e15d6fa8ce1cabf193c21aa577f64,12600,lorena,SP
ac1cbf83413f4663dd2b928f7a41976a,449a99af7d03b064ce3868eb9d972e08,32210,contagem,MG
a53f07618b7619490927f7619c0aeef3,17c97b48b6b64ccec719ef68ee0ffc38,87360,goioere,PR
7c401a6dc3bd9b73306079c94feb8e16,2c97c0c366a208653fe4cd1b80c7775a,89258,jaragua do sul,SC
729f3a53386dad2106c9e1dd8727554d,c2f3fdf15a66b1b9c751bc4e1c7a0f02,20271,rio de janeiro,RJ
30b5c881869a4f616fc0824e06f641de,08294377d6f9c63ff1ff06aa9af2be89,79210,anastacio,MS
2dd2e0daa048c8e7bdf18c2fca50725a,7361b9114e6a9c55744f01645bbf62b4,13052,campinas,SP
a2df00b7bcbfecbcda4f943fc341031b,e164d5c9e9908deb8ccfe155c4321d95,05596,sao paulo,SP
19c2e64ae0627dcce8b6fbf34face85c,b42c9895475cd1b2f3a5497f9e28b1ad,07056,guarulhos,SP
6dae75ae93459576d7a7a805aaa1283a,12daf373729890fb70d6e10e89f3157f,30310,belo horizonte,MG
bac7b04d729fa677b66ba672c6d4508e,921972f1568c1c75a26b18b4cb4ed5a7,23032,rio de janeiro,RJ
86c0003573cc55927d66373f55ddbf6b,a8b21cb47af0ed65d2c4c9dfb03e2d86,12235,sao jose dos campos,SP
b9e4d8c0a644aaa42e1eff5912fe8316,84e049bcf38cde20526efe024b6d6403,01121,sao paulo,SP
592da19fd99a3565762a49b2103cbd26,87fb84f6b2746de8c9de852bed945cac,07062,guarulhos,SP
5a761ff24ca0a248f82d71235398e852,d182f15098577048b08272a6fffa9e10,01259,sao paulo,SP
c3264cc61268e5b0768dc11cffdd8f26,a69c78ff574a833849877fa6e789c640,13806,mogi mirim,SP
752c4dd83fb5869511dace7d6903b8f9,799f7a4436df57e217905988d8973418,03817,sao paulo,SP
f9e02bc10bfffa9852c78f6c9a5d06ec,61a4b58907f77c00708c478fa419af3e,03508,sao paulo,SP
e9400e3d4945ada34b67e31c4c02d85f,c79719fb0dffa4835479293c560b56fe,29102,vila velha,ES
98ef9188ce9357bd77f60150a935c7fb,c6f70f6262d971489361b0d4fb0936ed,12460,campos do jordao,SP
f7de450d64f79362f330ce89ae6ff045,7081f7f9be4363eefa6dcdb27fad2c28,04893,sao paulo,SP
55c26ac3861a19bc1c31c172accd5f16,30697952688c6a8b53a9ac179089ca10,08730,mogi das cruzes,SP
69ee62ecc8d2937fca0e1a3d4de5a2ce,9b82602fc3e9a153752f16553752d58d,21930,rio de janeiro,RJ
2cc96e1e4307b9b4c1e710fb2c3b5d24,2c87946b5ec3cc85a1fe672b7b020b8c,17516,marilia,SP
d443fbb79c14a9b9208f7dc9a9390765,5d0e326bb243778a92bcf9f60fc783e5,29560,guacui,ES
6a747a9382486708e3501030fbfdbd3c,f9204c23c2e2ea395271c889bac8f4ca,37901,passos,MG
09380077c3400002387e5d72cde34164,25354a204038f00da4dfd958be91fcf4,89124,benedito novo,SC
d863aecdda7c5c55ee0f24aa71817046,865dec7a34ed7880aef2046e4bdb0dbe,04575,sao paulo,SP
fca319b6b92302ac722e396bdb30072c,0e36fee9f974affcfef469842ddb5a35,39403,montes claros,MG
d84a9738d613b69719f0bac7a49a7b65,2c1909908a8785c7c8bc786fe9c201d4,06864,itapecerica da serra,SP
5b44bd8070b68f99f248505265168cf0,ef4d10c223be97d254608d621282f410,86635,lupionopolis,PR
a682744ef47efe139696f2320ee9ff3d,4a6672015de0bbed2971095373df32b7,04278,sao paulo,SP
5b7cbb84e59c351123b7d55e64260c61,f7bcb9246dd6d2a67db161436640a2f3,13905,amparo,SP
b3b12bd3e740601c17700fc176996c6a,51de7192c29bf87d3d2d8a6ca54accf1,57030,maceio,AL
fec717a689c1907ac43d891a75cca92f,5c9f8b7abc2b49d75a2f6711deada9a1,22260,rio de janeiro,RJ
dd88af80cbc3f450ea4d9d622cc7b339,6b4ce9101a84ae7493d31acd0efc2a7d,88359,brusque,SC
71e08a79efb43d1bc0c00e915e38863c,8dc0972c55bd54cbc4dfc0604aa4644e,13471,americana,SP
7e99e9b740265fbdbb624fe55328cddd,30b29a82a2187b8bf68bfe5d3eb435c5,20550,rio de janeiro,RJ
0275161cf1fc69fd8f5412ba423a3004,a3ec147258387f5e0fa36bcc438dc265,02802,sao paulo,SP
3703dabac361c6249a0d8d21564fb925,edbd256c62af7487800128f3c7ac7e9b,05017,sao paulo,SP
7e2637810f18996f6578e128406a08a8,9c5b8288840b8c9dc1ba41fd831fe15b,88133,palhoca,SC
